date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2013-12-10,176.9,177.67,176.06,177.12,4128386,4128386,-0.34,-0.192,179.4961,"Dec 10, 13",-0.13087001324893266
2013-12-11,177,177.76,175.1,175.2,4090438,4090438,-1.92,-1.084,175.9549,"Dec 11, 13",-0.14029147651994703
2013-12-12,175.06,175.8,173.3,173.37,5671649,5671649,-1.83,-1.045,173.9375,"Dec 12, 13",-0.14927130870013244
2013-12-13,173.52,174.379,172.73,172.8,4184836,4184836,-0.57,-0.329,173.9372,"Dec 13, 13",-0.15206830560871476
2013-12-16,173.22,178.35,172.73,177.85,7521001,7521001,5.05,2.922,176.4867,"Dec 16, 13",-0.12728789440109917
2013-12-17,177.36,177.49,175.12,175.76,5476405,5476405,-2.09,-1.175,176.3324,"Dec 17, 13",-0.13754354973256785
2013-12-18,176.45,178.74,174.851,178.7,5698437,5698437,2.94,1.673,175.9648,"Dec 18, 13",-0.12311693409882725
2013-12-19,177.88,180.54,177.88,180.22,5929584,5929584,1.52,0.851,179.8603,"Dec 19, 13",-0.11565827567594089
2013-12-20,180.12,182,180.02,180.02,7655998,7655998,-0.2,-0.111,180.7907,"Dec 20, 13",-0.11663967810000482
2013-12-23,181.05,182.93,180.61,182.23,4082821,4082821,2.21,1.228,182.0544,"Dec 23, 13",-0.10579518131409786
2013-12-24,181.955,183.5,181.91,183.22,1613614,1613614,0.99,0.543,182.917,"Dec 24, 13",-0.10093723931498108
2013-12-26,183.56,185.56,183.51,185.35,3325841,3325841,2.13,1.163,184.7422,"Dec 26, 13",-0.09048530349869964
2013-12-27,185.84,186.5,184.56,185.08,3382117,3382117,-0.27,-0.146,185.4581,"Dec 27, 13",-0.09181019677118593
2013-12-30,185.32,186.7,184.67,186.41,3018594,3018594,1.33,0.719,186.0836,"Dec 30, 13",-0.08528387065116048
2013-12-31,186.49,187.79,186.3,187.57,3620413,3620413,1.16,0.622,187.3761,"Dec 31, 13",-0.07959173659158938
2014-01-02,187.21,187.4,185.2,185.53,4546809,4546809,-2.04,-1.088,185.5937,"Jan 2, 14",-0.08960204131704201
2014-01-03,185.83,187.35,185.3,186.64,4064095,4064095,1.11,0.598,186.5732,"Jan 3, 14",-0.08415525786348696
2014-01-06,187.15,187.355,185.3,186,4068105,4068105,-0.64,-0.343,187.1519,"Jan 6, 14",-0.08729574562049165
2014-01-07,186.39,190.35,186.38,189.71,5934322,5934322,3.71,1.995,189.2736,"Jan 7, 14",-0.06909073065410463
2014-01-08,189.33,189.4175,187.26,187.97,4604105,4604105,-1.74,-0.917,188.4595,"Jan 8, 14",-0.07762893174346137
2014-01-09,189.02,189.5,186.55,187.38,4322284,4322284,-0.59,-0.314,187.7131,"Jan 9, 14",-0.08052406889445016
2014-01-10,188.31,188.57,186.28,187.26,4023089,4023089,-0.12,-0.064,187.1631,"Jan 10, 14",-0.08111291034888857
2014-01-13,186.26,186.95,183.86,184.16,5789107,5789107,-3.1,-1.655,184.6232,"Jan 13, 14",-0.09632464792188035
2014-01-14,185.06,186.428,183.8818,185.92,4619509,4619509,1.76,0.956,185.5324,"Jan 14, 14",-0.08768830659011731
2014-01-15,185.82,188.65,185.49,187.74,4829291,4829291,1.82,0.979,187.8238,"Jan 15, 14",-0.07875754453113491
2014-01-16,187.53,188.99,186.8,188.76,4775167,4775167,1.02,0.543,188.1644,"Jan 16, 14",-0.07375239216840866
2014-01-17,188.04,190.81,187.86,190.09,7671146,7671146,1.33,0.705,189.1279,"Jan 17, 14",-0.06722606604838309
2014-01-21,190.23,190.39,186.79,188.43,11121410,11121410,-1.66,-0.873,187.8866,"Jan 21, 14",-0.07537170616811417
2014-01-22,181.28,183.5,179.67,182.25,13800586,13800586,-6.18,-3.28,181.8282,"Jan 22, 14",-0.10569704107169141
2014-01-23,181.43,183.72,180.71,182.73,6974334,6974334,0.48,0.263,180.6908,"Jan 23, 14",-0.10334167525393789
2014-01-24,181.25,182.8141,179.64,179.64,6938768,6938768,-3.09,-1.691,161.5208,"Jan 24, 14",-0.11850434270572652
2014-01-27,179.605,179.65,177.66,177.9,5209244,5209244,-1.74,-0.969,179.5941,"Jan 27, 14",-0.12704254379508312
2014-01-28,178.05,178.45,176.16,176.85,5336989,5336989,-1.05,-0.59,176.9676,"Jan 28, 14",-0.1321949065214191
2014-01-29,175.98,178.53,175.89,176.4,4971142,4971142,-0.45,-0.254,170.052,"Jan 29, 14",-0.134403061975563
2014-01-30,177.17,177.86,176.36,177.36,4854397,4854397,0.96,0.544,177.136,"Jan 30, 14",-0.12969233034005584
2014-01-31,176.11,177.835,175.34,176.68,5195381,5195381,-0.68,-0.383,176.7132,"Jan 31, 14",-0.13302909858187342
2014-02-03,176.02,176.02,172.72,172.9,7187767,7187767,-3.78,-2.139,172.7149,"Feb 3, 14",-0.1515776043966828
2014-02-04,173.53,173.75,172.36,172.84,4351180,4351180,-0.06,-0.035,171.7467,"Feb 4, 14",-0.151872025123902
2014-02-05,172.19,174.97,172.19,174.24,4714375,4714375,1.4,0.81,173.4283,"Feb 5, 14",-0.14500220815545406
2014-02-06,173.97,174.85,173.79,174.67,4292478,4292478,0.43,0.247,174.4401,"Feb 6, 14",-0.1428921929437166
2014-02-07,175.64,177.56,175.07,177.25,4725647,4725647,2.58,1.477,174.2287,"Feb 7, 14",-0.1302321016732911
2014-02-10,176.97,177.65,176.25,177.14,3544486,3544486,-0.11,-0.062,177.2234,"Feb 10, 14",-0.13077187300652635
2014-02-11,176.81,180.39,176.8,179.7,4654207,4654207,2.56,1.445,179.5086,"Feb 11, 14",-0.11820992197850731
2014-02-12,179.52,181.25,179.26,180.24,3984148,3984148,0.54,0.301,180.6463,"Feb 12, 14",-0.11556013543353444
2014-02-13,178.22,182.36,177.86,181.84,4482761,4482761,1.6,0.888,181.1553,"Feb 13, 14",-0.10770891604102258
2014-02-14,181.26,184.43,180.99,183.69,4665873,4665873,1.85,1.017,183.5927,"Feb 14, 14",-0.09863094361843071
2014-02-18,183.18,184,182.32,183.19,4435484,4435484,-0.5,-0.272,183.4521,"Feb 18, 14",-0.10108444967859068
2014-02-19,182.74,185.65,182.41,182.95,4671705,4671705,-0.24,-0.131,184.0158,"Feb 19, 14",-0.10226213258746751
2014-02-20,182.96,184.8599,182.79,184.26,4968267,4968267,1.31,0.716,188.7294,"Feb 20, 14",-0.09583394670984838
2014-02-21,184.25,185.71,182.62,182.79,5699331,5699331,-1.47,-0.798,183.7119,"Feb 21, 14",-0.10304725452671869
2014-02-24,182.82,185.16,182.82,183.45,4595312,4595312,0.66,0.361,184.1783,"Feb 24, 14",-0.09980862652730754
2014-02-25,183.52,184.6,182.88,183.23,3902332,3902332,-0.22,-0.12,183.4466,"Feb 25, 14",-0.10088816919377792
2014-02-26,183.94,185.28,183.56,184.06,3740884,3740884,0.83,0.453,184.5433,"Feb 26, 14",-0.09681534913391232
2014-02-27,183.83,185.95,183.81,185.27,3827965,3827965,1.21,0.657,185.2382,"Feb 27, 14",-0.09087786446832515
2014-02-28,185.38,186.12,183.65,185.17,4668452,4668452,-0.1,-0.054,185.2396,"Feb 28, 14",-0.09136856568035726
2014-03-03,183.33,184.64,182.82,184.26,3950114,3950114,-0.91,-0.491,182.6024,"Mar 3, 14",-0.09583394670984838
2014-03-04,185.81,187.16,185.68,186.44,4734235,4734235,2.18,1.183,186.584,"Mar 4, 14",-0.08513666028755089
2014-03-05,186.57,187.95,186.4,187.14,3487359,3487359,0.7,0.375,187.2473,"Mar 5, 14",-0.08170175180332699
2014-03-06,187.37,188.39,186.9,187.64,3817529,3817529,0.5,0.267,187.9505,"Mar 6, 14",-0.07924824574316702
2014-03-07,188.35,188.92,187.18,187.68,4117826,4117826,0.04,0.021,188.0726,"Mar 7, 14",-0.07905196525835412
2014-03-10,187.55,188.37,185.849,186.39,4594054,4594054,-1.29,-0.687,186.7296,"Mar 10, 14",-0.08538201089356694
2014-03-11,187.41,188.45,186.04,186.76,4229679,4229679,0.37,0.199,187.0887,"Mar 11, 14",-0.08356641640904854
2014-03-12,186.01,187.45,185.89,186.22,4833158,4833158,-0.54,-0.289,186.445,"Mar 12, 14",-0.08621620295402127
2014-03-13,186.41,187,183.71,183.9,4913208,4913208,-2.32,-1.246,173.0762,"Mar 13, 14",-0.09760047107316348
2014-03-14,183.89,184.29,182.21,182.21,5490326,5490326,-1.69,-0.919,183.0866,"Mar 14, 14",-0.10589332155650417
2014-03-17,182.66,186.35,182.66,185.81,4938754,4938754,3.6,1.976,185.4501,"Mar 17, 14",-0.08822807792335242
2014-03-18,185.99,187.9,185.54,186.81,3961319,3961319,1,0.538,187.0622,"Mar 18, 14",-0.08332106580303249
2014-03-19,185.6,186.7,183.5001,184.71,4323930,4323930,-2.1,-1.124,181.0659,"Mar 19, 14",-0.09362579125570433
2014-03-20,184.47,188.26,184.17,187.9,5062629,5062629,3.19,1.727,187.0172,"Mar 20, 14",-0.07797242259188374
2014-03-21,188.5,188.7,186.4,186.67,12535281,12535281,-1.23,-0.655,182.0791,"Mar 21, 14",-0.08400804749987735
2014-03-24,187.43,189.44,187.37,188.25,5738492,5738492,1.58,0.846,188.3684,"Mar 24, 14",-0.07625496834977179
2014-03-25,188.76,195.395,188.7,195.04,10912699,10912699,6.79,3.607,193.2673,"Mar 25, 14",-0.042936356052799454
2014-03-26,194.98,195.63,191.96,192.62,6851772,6851772,-2.42,-1.241,192.9923,"Mar 26, 14",-0.05481132538397364
2014-03-27,191.91,192.67,189.322,189.83,6767653,6767653,-2.79,-1.448,189.2972,"Mar 27, 14",-0.06850188919966622
2014-03-28,189.94,192.62,189.11,190.45,5194443,5194443,0.62,0.327,190.9308,"Mar 28, 14",-0.06545954168506798
2014-03-31,191.64,193.77,191.4,192.49,8537746,8537746,2.04,1.071,192.7186,"Mar 31, 14",-0.055449236959615206
2014-04-01,193.12,195.13,192.78,194.5,5395346,5395346,2.01,1.044,194.271,"Apr 1, 14",-0.04558614259777218
2014-04-02,194.24,194.5,192.49,193.55,4924073,4924073,-0.95,-0.488,199.1877,"Apr 2, 14",-0.050247804112076064
2014-04-03,193.2,193.38,192.35,192.69,4091060,4091060,-0.86,-0.444,192.8471,"Apr 3, 14",-0.05446783453555128
2014-04-04,193.12,193.97,191.28,191.77,6090863,6090863,-0.92,-0.477,192.6775,"Apr 4, 14",-0.058982285686245556
2014-04-07,191.72,195.309,191.57,194.52,6747080,6747080,2.75,1.434,194.0532,"Apr 7, 14",-0.04548800235536573
2014-04-08,193.89,194.1675,192.6898,193.29,5125001,5125001,-1.23,-0.632,193.4158,"Apr 8, 14",-0.051523627263359344
2014-04-09,193.88,197,193.6,196.64,5485124,5485124,3.35,1.733,195.5599,"Apr 9, 14",-0.03508513666028758
2014-04-10,196.06,199.21,195.66,195.68,8425601,8425601,-0.96,-0.488,197.2887,"Apr 10, 14",-0.03979586829579462
2014-04-11,195.04,197,194.27,195.19,4835214,4835214,-0.49,-0.25,196.8334,"Apr 11, 14",-0.042200304234751435
2014-04-14,196.24,198.24,195.88,197.77,5433621,5433621,2.58,1.322,197.4909,"Apr 14, 14",-0.029540212964325935
2014-04-15,195.98,197.41,195.42,197.02,5353177,5353177,-0.75,-0.379,196.6083,"Apr 15, 14",-0.03322047205456589
2014-04-16,198.05,198.71,195,196.4,8527295,8527295,-0.62,-0.315,196.0367,"Apr 16, 14",-0.03626281956916427
2014-04-17,187.25,190.7,187.01,190.01,11255493,11255493,-6.39,-3.254,190.0155,"Apr 17, 14",-0.06761862701800875
2014-04-21,189.8,192.805,189.74,192.27,5425283,5425283,2.26,1.189,192.0692,"Apr 21, 14",-0.05652877962608559
2014-04-22,192.01,193,191.2,192.15,3878619,3878619,-0.12,-0.062,192.1265,"Apr 22, 14",-0.057117621080524004
2014-04-23,191.79,192.41,190.11,191.73,4736919,4736919,-0.42,-0.219,191.271,"Apr 23, 14",-0.059178566171058454
2014-04-24,192.22,192.22,190.03,190.22,4407352,4407352,-1.51,-0.788,190.7845,"Apr 24, 14",-0.06658815447274152
2014-04-25,190.54,190.67,189.11,189.63,3871407,3871407,-0.59,-0.31,190.1479,"Apr 25, 14",-0.06948329162373029
2014-04-28,191.14,193.99,190.58,193.14,5638334,5638334,3.51,1.851,193.0119,"Apr 28, 14",-0.05225967908140736
2014-04-29,193.59,195.94,193.41,195.11,4626352,4626352,1.97,1.02,195.1841,"Apr 29, 14",-0.04259286520437695
2014-04-30,194.38,196.86,194.35,196.47,4211284,4211284,1.36,0.697,196.233,"Apr 30, 14",-0.03591932872074191
2014-05-01,196.31,196.74,193.15,193.53,3675823,3675823,-2.94,-1.496,194.1777,"May 1, 14",-0.050345944354482516
2014-05-02,193.75,193.84,191.25,191.44,3052953,3052953,-2.09,-1.08,191.9243,"May 2, 14",-0.0606015996859512
2014-05-05,191.05,191.49,189.8,191.26,2222168,2222168,-0.18,-0.094,190.8377,"May 5, 14",-0.06148486186760882
2014-05-06,190.93,190.95,189.25,190.03,3188706,3188706,-1.23,-0.643,193.5218,"May 6, 14",-0.0675204867756023
2014-05-07,189.34,190.3,186.93,189.3,3821023,3821023,-0.73,-0.384,188.9869,"May 7, 14",-0.0711026056234358
2014-05-08,189.16,190.57,188.23,188.91,2431945,2431945,-0.39,-0.206,189.1241,"May 8, 14",-0.07301634035036064
2014-05-09,188.98,190.5854,188.37,190.08,2261739,2261739,1.17,0.619,190.0839,"May 9, 14",-0.06727513616958625
2014-05-12,191.12,193.02,190.94,192.57,3778611,3778611,2.49,1.31,192.4058,"May 12, 14",-0.055056675989989694
2014-05-13,192.79,193.03,191.76,192.19,2226997,2226997,-0.38,-0.197,192.3296,"May 13, 14",-0.056921340595711245
2014-05-14,191.91,191.99,188.17,188.72,5255970,5255970,-3.47,-1.806,189.3323,"May 14, 14",-0.07394867265322143
2014-05-15,189.07,189.08,186.18,186.46,4202556,4202556,-2.26,-1.198,187.1937,"May 15, 14",-0.08503852004514444
2014-05-16,186.27,187.41,185.93,187.06,3949644,3949644,0.6,0.322,186.6257,"May 16, 14",-0.0820943127729525
2014-05-19,186.61,187.13,186.04,187,3270670,3270670,-0.06,-0.032,186.7228,"May 19, 14",-0.08238873350017172
2014-05-20,186.25,186.7,184.7,184.89,3032896,3032896,-2.11,-1.128,185.441,"May 20, 14",-0.09274252907404684
2014-05-21,185.85,187.16,184.95,186.39,2988348,2988348,1.5,0.811,186.3709,"May 21, 14",-0.08538201089356694
2014-05-22,186.45,186.45,185.03,185.68,2218149,2218149,-0.71,-0.381,185.833,"May 22, 14",-0.08886598949899399
2014-05-23,185.84,186.14,185.3101,185.94,2563424,2563424,0.26,0.14,185.7991,"May 23, 14",-0.08759016634771086
2014-05-27,184.8,185.65,183.93,184.78,4794501,4794501,-1.16,-0.624,184.6588,"May 27, 14",-0.09328230040728197
2014-05-28,184.48,184.88,182.94,183.08,3724124,3724124,-1.7,-0.92,183.5457,"May 28, 14",-0.1016242210118258
2014-05-29,183.64,183.78,182.33,183.76,2759978,2759978,0.68,0.371,183.065,"May 29, 14",-0.09828745277000835
2014-05-30,183.38,184.57,182.49,184.36,4620207,4620207,0.6,0.327,187.5403,"May 30, 14",-0.09534324549781628
2014-06-02,184.76,186.2801,184.67,185.69,3204034,3204034,1.33,0.721,185.5714,"Jun 2, 14",-0.08881691937779083
2014-06-03,185.55,185.76,184.12,184.37,2517123,2517123,-1.32,-0.711,184.6291,"Jun 3, 14",-0.09529417537661312
2014-06-04,184.71,185.45,184.2,184.51,2376981,2376981,0.14,0.076,184.6635,"Jun 4, 14",-0.0946071936797684
2014-06-05,184.66,186.09,183.92,185.98,2861974,2861974,1.47,0.797,185.3993,"Jun 5, 14",-0.08739388586289809
2014-06-06,186.47,187.65,185.9,186.37,3296900,3296900,0.39,0.21,186.7554,"Jun 6, 14",-0.08548015113597325
2014-06-09,186.22,187.64,185.96,186.22,2728403,2728403,-0.15,-0.08,186.5618,"Jun 9, 14",-0.08621620295402127
2014-06-10,186.2,186.2199,183.82,184.29,4157062,4157062,-1.93,-1.036,184.475,"Jun 10, 14",-0.09568673634623878
2014-06-11,183.61,184.2,182.01,182.25,4065310,4065310,-2.04,-1.107,182.7655,"Jun 11, 14",-0.10569704107169141
2014-06-12,182.48,182.55,180.91,181.22,4425491,4425491,-1.03,-0.565,181.5091,"Jun 12, 14",-0.11075126355562095
2014-06-13,182,183,181.52,182.56,2778984,2778984,1.34,0.739,182.3725,"Jun 13, 14",-0.10417586731439223
2014-06-16,182.4,182.71,181.235,182.35,3556218,3556218,-0.21,-0.115,182.0875,"Jun 16, 14",-0.10520633985965945
2014-06-17,181.9,182.81,181.56,182.26,2460857,2460857,-0.09,-0.049,184.3742,"Jun 17, 14",-0.10564797095048825
2014-06-18,182.04,183.61,181.79,183.6,3935653,3935653,1.34,0.735,182.731,"Jun 18, 14",-0.09907257470925952
2014-06-19,184.12,184.47,182.356,182.82,3551276,3551276,-0.78,-0.425,183.1801,"Jun 19, 14",-0.10290004416310908
2014-06-20,182.59,182.67,181.4,181.55,10686834,10686834,-1.27,-0.695,182.4685,"Jun 20, 14",-0.1091319495559153
2014-06-23,181.92,182.25,181,182.14,3231699,3231699,0.59,0.325,181.7112,"Jun 23, 14",-0.10623681240492668
2014-06-24,181.5,183,180.65,180.88,3875453,3875453,-1.26,-0.692,181.6723,"Jun 24, 14",-0.11241964767652975
2014-06-25,180.25,180.97,180.06,180.72,2763020,2763020,-0.16,-0.088,180.5866,"Jun 25, 14",-0.11320476961578092
2014-06-26,180.87,181.37,179.27,180.37,3258470,3258470,-0.35,-0.194,180.302,"Jun 26, 14",-0.11492222385789287
2014-06-27,179.77,182.46,179.66,181.71,4575680,4575680,1.34,0.743,186.0978,"Jun 27, 14",-0.10834682761666414
2014-06-30,181.33,181.93,180.26,181.27,4228836,4228836,-0.44,-0.242,181.6305,"Jun 30, 14",-0.1105059129496049
2014-07-01,181.7,187.27,181.7,186.35,6644363,6644363,5.08,2.802,185.8467,"Jul 1, 14",-0.0855782913783797
2014-07-02,186.34,188.99,186.17,188.39,5097199,5097199,2.04,1.095,188.2271,"Jul 2, 14",-0.07556798665292706
2014-07-03,188.39,188.806,187.35,188.53,2422363,2422363,0.14,0.074,188.2964,"Jul 3, 14",-0.0748810049560822
2014-07-07,187.61,188.27,187.44,188.04,2958947,2958947,-0.49,-0.26,190.1266,"Jul 7, 14",-0.07728544089503901
2014-07-08,187.65,188.08,186.37,187.22,3135115,3135115,-0.82,-0.436,187.2647,"Jul 8, 14",-0.08130919083370133
2014-07-09,187.68,188.9,186.89,188.42,3309559,3309559,1.2,0.641,188.2873,"Jul 9, 14",-0.07542077628931745
2014-07-10,186.44,188.05,186.21,187.7,3177816,3177816,-0.72,-0.382,187.1847,"Jul 10, 14",-0.0789538250159478
2014-07-11,187.73,188.35,186.705,188,2403840,2403840,0.3,0.16,187.7533,"Jul 11, 14",-0.07748172137985178
2014-07-14,188.55,190.44,188.53,189.86,4502202,4502202,1.86,0.989,189.9482,"Jul 14, 14",-0.06835467883605661
2014-07-15,189.54,190.08,188.21,188.49,4873452,4873452,-1.37,-0.722,188.8044,"Jul 15, 14",-0.07507728544089495
2014-07-16,192.24,193.36,190.76,192.36,7815648,7815648,3.87,2.053,192.2836,"Jul 16, 14",-0.05608714853525678
2014-07-17,192.36,195.95,192,192.49,8872269,8872269,0.13,0.068,193.8314,"Jul 17, 14",-0.055449236959615206
2014-07-18,191.96,193.44,190,192.5,8169325,8169325,0.01,0.005,191.8177,"Jul 18, 14",-0.055400166838412056
2014-07-21,191.3,191.7,189.25,190.85,4154740,4154740,-1.65,-0.857,190.5658,"Jul 21, 14",-0.06349673683693997
2014-07-22,191.59,194.72,191.56,194.09,4853041,4853041,3.24,1.698,193.7336,"Jul 22, 14",-0.047598017567103336
2014-07-23,194.11,194.9,193.57,193.63,3584465,3584465,-0.46,-0.237,194.1521,"Jul 23, 14",-0.049855243142450545
2014-07-24,193.95,195.62,193.75,195.24,3612656,3612656,1.61,0.831,195.0839,"Jul 24, 14",-0.04195495362873538
2014-07-25,195.3,195.9,193.7901,194.4,3376455,3376455,-0.84,-0.43,194.7358,"Jul 25, 14",-0.04607684380980415
2014-07-28,194.3,196.4,193.65,195.78,3242443,3242443,1.38,0.71,195.3614,"Jul 28, 14",-0.03930516708376265
2014-07-29,195.3,195.89,194.54,194.57,3264409,3264409,-1.21,-0.618,195.2072,"Jul 29, 14",-0.04524265174934982
2014-07-30,195.2,195.99,192.9,194,3945601,3945601,-0.57,-0.293,194.1502,"Jul 30, 14",-0.04803964865793215
2014-07-31,192.84,194.29,191.54,191.67,4208005,4208005,-2.33,-1.201,192.575,"Jul 31, 14",-0.059472986898277666
2014-08-01,190.5,191.5,188.86,189.15,5181080,5181080,-2.52,-1.315,189.5313,"Aug 1, 14",-0.07183865744148382
2014-08-04,189.35,189.95,188.6,189.64,2125935,2125935,0.49,0.259,189.369,"Aug 4, 14",-0.06943422150252714
2014-08-05,188.75,189.196,186.44,187.1,3307945,3307945,-2.54,-1.339,187.5239,"Aug 5, 14",-0.08189803228813974
2014-08-06,185.36,186.88,184.44,185.97,3847046,3847046,-1.13,-0.604,185.8807,"Aug 6, 14",-0.08744295598410125
2014-08-07,186.64,186.68,183.58,184.3,2708935,2708935,-1.67,-0.898,184.5692,"Aug 7, 14",-0.09563766622503549
2014-08-08,184.4,186.67,183.58,186.63,2781936,2781936,2.33,1.264,185.7628,"Aug 8, 14",-0.0842043279846901
2014-08-11,187.81,188.36,186.28,187.47,2527208,2527208,0.84,0.45,187.4678,"Aug 11, 14",-0.08008243780362134
2014-08-12,187.45,188.69,186.81,187.34,1858635,1858635,-0.13,-0.069,187.3856,"Aug 12, 14",-0.08072034937926291
2014-08-13,188,188.48,187.37,187.95,1795041,1795041,0.61,0.326,187.9077,"Aug 13, 14",-0.07772707198586783
2014-08-14,187.57,188.17,186.93,187.88,1929581,1929581,-0.07,-0.037,187.6779,"Aug 14, 14",-0.07807056283429019
2014-08-15,187.85,188.88,186.79,187.38,2815822,2815822,-0.5,-0.266,187.7479,"Aug 15, 14",-0.08052406889445016
2014-08-18,188.1,189.81,187.76,189.36,2420398,2420398,1.98,1.057,189.2104,"Aug 18, 14",-0.0708081848962166
2014-08-19,190.04,190.25,189.36,190.07,2040117,2040117,0.71,0.375,189.8939,"Aug 19, 14",-0.06732420629078953
2014-08-20,189.86,190.39,189.25,190.1,2177702,2177702,0.03,0.016,189.9074,"Aug 20, 14",-0.06717699592717993
2014-08-21,190.9,192.07,190.5,191.23,2497985,2497985,1.13,0.594,191.5625,"Aug 21, 14",-0.06163207223121842
2014-08-22,190.77,191.88,190.29,190.41,1940434,1940434,-0.82,-0.429,190.7321,"Aug 22, 14",-0.06565582216988074
2014-08-25,191.39,191.81,190.71,191.16,1726100,1726100,0.75,0.394,191.2672,"Aug 25, 14",-0.061975563079640784
2014-08-26,191.02,193.53,191.02,192.99,3175399,3175399,1.83,0.957,192.7956,"Aug 26, 14",-0.05299573089945524
2014-08-27,193.03,194.133,191.56,192.25,2190285,2190285,-0.74,-0.383,192.3027,"Aug 27, 14",-0.05662691986849204
2014-08-28,191.47,192.2986,190.66,192,1503582,1503582,-0.25,-0.13,191.7873,"Aug 28, 14",-0.057853672898572024
2014-08-29,192.28,192.75,191.14,192.3,2911097,2911097,0.3,0.156,192.1524,"Aug 29, 14",-0.056381569262475985
2014-09-02,192.68,192.97,190.93,191.56,2679659,2679659,-0.74,-0.385,191.5516,"Sep 2, 14",-0.06001275823151278
2014-09-03,192.39,192.95,191.86,191.95,1824378,1824378,0.39,0.204,192.176,"Sep 3, 14",-0.05809902350458807
2014-09-04,191.69,192.69,190.06,190.68,2868754,2868754,-1.27,-0.662,191.2149,"Sep 4, 14",-0.06433092889739431
2014-09-05,190.53,191.75,190.09,191.2,2261215,2261215,0.52,0.273,191.0497,"Sep 5, 14",-0.061779282594828025
2014-09-08,190.75,191.2,189.51,190.14,2525626,2525626,-1.06,-0.554,190.0808,"Sep 8, 14",-0.06698071544236717
2014-09-09,190.34,190.74,189.78,189.99,2403631,2403631,-0.15,-0.079,190.0919,"Sep 9, 14",-0.06771676726041505
2014-09-10,190.12,192.15,190.1,191.54,2765324,2765324,1.55,0.816,191.3388,"Sep 10, 14",-0.06011089847391923
2014-09-11,191.08,192.78,190.12,191.72,2299390,2299390,0.18,0.094,191.6834,"Sep 11, 14",-0.05922763629226161
2014-09-12,191.47,191.6,190.57,191.28,2900967,2900967,-0.44,-0.23,191.0821,"Sep 12, 14",-0.061386721625202374
2014-09-15,191.42,192.49,190.58,191.81,2457803,2457803,0.53,0.277,191.4749,"Sep 15, 14",-0.058786005201432796
2014-09-16,191.25,193.57,190.82,192.96,2561528,2561528,1.15,0.6,192.708,"Sep 16, 14",-0.05314294126306485
2014-09-17,193.22,193.64,192.3,192.8,3214117,3214117,-0.16,-0.083,192.9269,"Sep 17, 14",-0.053928063202316016
2014-09-18,192.79,194.13,192.71,193.75,2963446,2963446,0.95,0.493,193.7269,"Sep 18, 14",-0.049266401688012135
2014-09-19,194.54,195,193.19,194,8854514,8854514,0.25,0.129,194.2667,"Sep 19, 14",-0.04803964865793215
2014-09-22,193.72,194.14,192.63,193.11,3317962,3317962,-0.89,-0.459,193.3978,"Sep 22, 14",-0.05240688944501683
2014-09-23,192.75,193.07,191.52,191.62,3301797,3301797,-1.49,-0.772,192.1486,"Sep 23, 14",-0.059718337504293575
2014-09-24,191,192.45,189.88,192.31,3082594,3082594,0.69,0.36,191.3502,"Sep 24, 14",-0.05633249914127283
2014-09-25,192.05,192.5,188.97,189.01,4158816,4158816,-3.3,-1.716,189.8309,"Sep 25, 14",-0.07252563913832868
2014-09-26,188.93,190.33,188.61,190.06,2494024,2494024,1.05,0.556,189.6372,"Sep 26, 14",-0.06737327641199269
2014-09-29,188.51,189.96,188.12,189.64,2344723,2344723,-0.42,-0.221,189.2266,"Sep 29, 14",-0.06943422150252714
2014-09-30,189.91,190.4,186.79,187.17,3705432,3705432,-2.47,-1.302,187.6137,"Sep 30, 14",-0.08155454143971738
2014-10-01,189.91,190.4,186.79,187.17,3723192,3723192,0,0,187.6137,"Oct 1, 14",-0.08155454143971738
2014-10-02,187.66,187.78,186.24,186.91,2283619,2283619,-0.26,-0.139,187.0119,"Oct 2, 14",-0.08283036459100052
2014-10-03,188.11,189.37,187.56,188.67,3071521,3071521,1.76,0.942,188.6615,"Oct 3, 14",-0.07419402325923748
2014-10-06,189.69,190.89,188.71,189.04,2100191,2100191,0.37,0.196,189.486,"Oct 6, 14",-0.07237842877471908
2014-10-07,187.77,188.12,185.54,185.71,2994065,2994065,-3.33,-1.762,186.612,"Oct 7, 14",-0.0887187791353844
2014-10-08,185.97,189.6,185.61,189.36,2985329,2985329,3.65,1.965,188.0747,"Oct 8, 14",-0.0708081848962166
2014-10-09,189.12,189.5,186.09,186.42,2625609,2625609,-2.94,-1.553,187.0821,"Oct 9, 14",-0.08523480052995734
2014-10-10,185.86,187.74,185.1,185.93,5090345,5090345,-0.49,-0.263,186.5265,"Oct 10, 14",-0.08763923646891401
2014-10-13,185.49,186.65,183.42,183.52,3599924,3599924,-2.41,-1.296,185.0042,"Oct 13, 14",-0.09946513567888504
2014-10-14,184.89,185.72,183.59,183.8,3924974,3924974,0.28,0.153,184.5856,"Oct 14, 14",-0.09809117228519545
2014-10-15,182.46,183.79,178.7488,181.75,6897656,6897656,-2.05,-1.115,181.169,"Oct 15, 14",-0.10815054713185138
2014-10-16,179.8,181.48,178.69,179.84,5578683,5578683,-1.91,-1.051,180.0574,"Oct 16, 14",-0.11752294028166245
2014-10-17,181.24,182.84,180.22,182.05,4354442,4354442,2.21,1.229,181.8351,"Oct 17, 14",-0.10667844349575534
