date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2013-08-19,76.15,76.2,75.45,75.53,1215997,1215997,-0.15,-0.198,75.7691,"Aug 19, 13",-0.07256876227897835
2013-08-20,75.77,76.03,75.29,75.65,1172258,1172258,0.12,0.159,75.6389,"Aug 20, 13",-0.07109528487229853
2013-08-21,75.57,75.78,74.83,75,1009737,1009737,-0.65,-0.859,75.4468,"Aug 21, 13",-0.07907662082514733
2013-08-22,75.67,76.04,75.62,75.83,498573,498573,0.83,1.107,75.825,"Aug 22, 13",-0.06888506876227897
2013-08-23,76.6,76.97,76.39,76.94,709110,709110,1.11,1.464,76.7124,"Aug 23, 13",-0.05525540275049116
2013-08-26,77.24,77.46,76.9,76.9,419502,419502,-0.04,-0.052,77.2307,"Aug 26, 13",-0.05574656188605098
2013-08-27,76.41,76.61,75.37,75.51,815132,815132,-1.39,-1.808,76.0351,"Aug 27, 13",-0.07281434184675827
2013-08-28,74.62,75.19,74.61,74.84,828908,828908,-0.67,-0.887,74.8726,"Aug 28, 13",-0.08104125736738696
2013-08-29,74.41,74.73,74.25,74.32,604810,604810,-0.52,-0.695,74.425,"Aug 29, 13",-0.08742632612966607
2013-08-30,74.24,74.31,73.6803,73.82,466980,466980,-0.5,-0.673,73.9784,"Aug 30, 13",-0.0935658153241651
2013-09-03,73,73.21,72.065,72.45,1201975,1201975,-1.37,-1.856,72.6235,"Sep 3, 13",-0.11038801571709228
2013-09-04,71.13,72.09,70.98,71.7,1682461,1682461,-0.75,-1.035,71.5563,"Sep 4, 13",-0.1195972495088408
2013-09-05,70.18,70.96,69.71,70.27,3386804,3386804,-1.43,-1.994,70.2033,"Sep 5, 13",-0.1371561886051081
2013-09-06,70.54,70.89,70.15,70.5,1491745,1491745,0.23,0.327,70.5079,"Sep 6, 13",-0.13433202357563848
2013-09-09,70.88,71.98,70.85,71.96,1033706,1033706,1.46,2.071,71.2241,"Sep 9, 13",-0.11640471512770142
2013-09-10,72.48,72.68,72.16,72.46,776258,776258,0.5,0.695,72.4488,"Sep 10, 13",-0.11026522593320241
2013-09-11,71.99,72.6,71.87,72.6,873515,873515,0.14,0.193,72.2409,"Sep 11, 13",-0.10854616895874268
2013-09-12,73.26,73.65,73.08,73.5,1217290,1217290,0.9,1.24,73.3582,"Sep 12, 13",-0.09749508840864438
2013-09-13,73.01,73.02,72.43,72.64,718189,718189,-0.86,-1.17,72.7068,"Sep 13, 13",-0.10805500982318268
2013-09-16,73.64,73.64,72.68,72.91,829492,829492,0.27,0.372,73.2511,"Sep 16, 13",-0.10473968565815325
2013-09-17,73.1,73.53,72.82,73.53,566173,566173,0.62,0.85,73.2289,"Sep 17, 13",-0.09712671905697443
2013-09-18,73.53,75.47,73.38,75.29,1199115,1199115,1.76,2.394,74.3511,"Sep 18, 13",-0.07551571709233781
